ID_CLIENT,PAYMENT_DAY,APPLICATION_SUBMISSION_TYPE,QUANT_ADDITIONAL_CARDS,SEX,MARITAL_STATUS,QUANT_DEPENDANTS,STATE_OF_BIRTH,CITY_OF_BIRTH,NATIONALITY,RESIDENTIAL_STATE,RESIDENTIAL_CITY,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,PERSONAL_MONTHLY_INCOME,OTHER_INCOMES,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,QUANT_BANKING_ACCOUNTS,QUANT_SPECIAL_BANKING_ACCOUNTS,PERSONAL_ASSETS_VALUE,QUANT_CARS,COMPANY,PROFESSIONAL_STATE,MONTHS_IN_THE_JOB,OCCUPATION_TYPE,FLAG_HOME_ADDRESS_DOCUMENT,FLAG_RG,FLAG_CPF,FLAG_INCOME_PROOF,PRODUCT,FLAG_ACSP_RECORD,AGE,TARGET_LABEL_BAD=1
38537,10,2,0,1,2,0,18,4233,1,17,1619,1.0,6.0,380.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,56,0
38538,10,2,0,1,1,0,6,4783,1,5,831,2.0,2.0,380.0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,0,0,0,0,1,0,34,0
38540,10,2,0,1,2,0,23,3233,1,22,2267,1.0,3.0,351.33,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,50,0
38541,10,0,0,1,2,0,26,4306,1,25,756,1.0,11.0,800.0,0,0,0,0,0,1,1,0,1,0,0,0,4.0,0,0,0,0,1,0,50,0
38542,15,2,0,1,6,1,6,2084,1,25,1559,1.0,8.0,958.0,503,1,0,0,0,0,0,0,0,1,6,0,2.0,0,0,0,0,1,0,26,0
38543,25,0,0,1,2,2,23,1120,1,22,2320,1.0,15.0,1500.0,1500,0,0,0,0,1,1,35000,1,1,0,0,5.0,0,0,0,0,1,0,33,0
38544,10,2,0,1,2,0,5,4266,1,4,1629,5.0,1.0,350.0,0,0,0,0,0,0,0,0,0,1,5,0,2.0,0,0,0,0,1,0,34,0
38545,5,0,0,1,1,0,20,2580,1,19,1112,1.0,2.0,3660.0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,7,0,32,0
38546,10,0,0,1,3,0,20,3840,1,8,1095,1.0,11.0,350.0,0,0,0,0,0,1,1,0,1,1,0,0,1.0,0,0,0,0,1,0,65,0
38547,5,2,0,1,2,0,15,790,1,14,1443,1.0,35.0,268.03,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,55,0
38549,15,0,0,1,1,0,6,2084,1,5,831,1.0,1.0,350.0,0,0,0,0,0,1,1,0,1,1,6,0,2.0,0,0,0,0,1,0,25,0
38550,20,0,0,1,1,0,10,4403,1,8,855,1.0,1.0,400.0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0,0,0,0,1,0,50,0
38551,25,0,0,1,3,0,13,6473,1,12,2433,1.0,1.0,500.0,0,0,0,0,0,1,1,0,1,0,0,0,4.0,0,0,0,0,1,0,39,0
38553,15,2,0,1,2,2,26,4382,1,25,1779,1.0,4.0,678.0,0,0,0,0,0,0,0,0,0,1,26,0,2.0,0,0,0,0,1,0,33,0
38554,10,1,0,2,2,2,23,8170,1,22,2081,1.0,1.0,925.0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,1,0,33,0
38555,10,2,0,2,2,0,15,5916,1,6,655,1.0,21.0,1106.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,67,0
38556,15,2,0,1,4,0,26,6494,1,25,1446,1.0,28.0,886.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,64,0
38557,10,2,0,1,3,0,26,6064,1,25,2103,1.0,16.0,505.38,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,57,0
38558,1,2,0,1,7,0,23,4539,1,22,1717,1.0,12.0,1832.0,0,0,0,0,0,0,0,0,0,1,23,0,2.0,0,0,0,0,1,0,45,0
38561,10,2,0,1,2,0,5,423,1,4,1019,1.0,4.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2,0,60,0
38562,25,2,0,1,1,0,5,2648,1,4,1018,1.0,2.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,36,0
38563,10,0,0,2,2,1,18,5000,1,17,772,1.0,15.0,650.0,0,0,1,0,0,1,1,0,1,1,18,0,2.0,0,0,0,0,1,0,45,0
38565,10,2,0,1,1,0,23,4319,1,22,1649,1.0,12.0,405.95,0,0,0,0,0,0,0,0,0,1,23,0,5.0,0,0,0,0,1,0,35,0
38566,5,2,0,2,2,0,11,7105,1,10,1756,1.0,40.0,426.62,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,58,0
38567,15,0,0,1,2,0,16,4176,1,25,2103,1.0,0.0,433.0,0,0,0,0,0,1,1,0,1,1,0,0,2.0,0,0,0,0,1,0,39,0
38568,10,2,0,1,4,0,5,2945,1,4,1116,1.0,15.0,267.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2,0,38,0
38569,10,0,0,2,2,0,16,8001,1,15,1822,1.0,15.0,1072.0,0,1,0,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,1,0,68,1
38570,15,2,0,1,2,0,6,1579,1,18,1908,1.0,18.0,515.05,0,1,1,0,0,0,0,0,0,1,19,0,5.0,0,0,0,0,1,0,45,0
38571,10,0,0,1,5,1,0,0,0,19,1465,1.0,0.0,400.0,0,0,0,0,0,1,1,0,1,1,20,0,2.0,0,0,0,0,1,0,37,0
38572,20,0,0,1,1,0,0,0,0,4,1258,1.0,28.0,253.29,0,0,0,0,0,1,1,0,1,1,0,0,5.0,0,0,0,0,1,0,58,0
38573,25,2,0,2,2,2,11,2255,1,10,272,1.0,8.0,932.0,0,0,0,0,0,1,1,35000,1,1,11,1,2.0,0,0,0,0,2,0,33,0
38574,5,2,0,2,6,2,14,4663,1,13,1757,5.0,8.0,408.0,0,1,0,1,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1,0,21,0
38577,5,2,0,1,4,0,15,1035,1,19,1520,1.0,12.0,1913.79,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,68,0
38578,10,2,0,2,2,0,24,245,1,23,1286,1.0,7.0,565.0,0,0,0,0,0,0,0,15000,0,1,24,0,5.0,0,0,0,0,1,0,45,0
38579,15,0,0,1,2,0,9,311,1,13,2377,1.0,2.0,1125.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1,0,30,0
38580,15,0,0,2,2,1,0,0,0,4,1932,1.0,0.0,1400.0,0,1,1,0,1,0,0,0,1,1,5,0,2.0,0,0,0,0,1,0,53,0
38581,10,2,0,2,1,1,26,3544,1,25,1446,2.0,3.0,1209.0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,1,0,28,0
38583,5,2,0,1,7,0,24,1652,1,23,605,1.0,20.0,266.63,0,0,0,0,0,0,0,30000,0,0,0,0,5.0,0,0,0,0,2,0,52,0
38584,10,2,0,1,5,0,23,884,1,22,49,5.0,0.0,421.0,0,0,0,0,0,0,0,0,0,1,23,0,2.0,0,0,0,0,1,0,46,1
38586,25,0,0,1,1,2,5,6621,1,4,2228,1.0,1.0,350.0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0,0,0,0,1,0,44,0
38587,15,0,0,1,6,0,11,2826,1,10,1130,1.0,2.0,800.0,0,0,0,0,0,1,1,0,1,0,0,0,4.0,0,0,0,0,1,0,46,0
38588,15,2,0,1,2,0,15,6985,1,14,2742,1.0,10.0,840.0,490,1,0,0,0,0,0,0,0,1,15,0,2.0,0,0,0,0,1,0,41,0
38589,10,2,0,1,2,0,9,8350,1,8,2366,1.0,1.0,380.0,0,0,0,0,0,0,0,0,0,1,9,0,2.0,0,0,0,0,1,0,44,0
38590,25,2,0,1,2,0,5,7486,1,25,638,2.0,2.0,2000.0,0,0,1,0,0,0,0,0,0,1,0,0,5.0,0,0,0,0,1,0,57,0
38591,5,2,0,2,3,0,26,4921,1,25,1549,1.0,8.0,240.0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,0,0,0,0,1,0,48,0
38593,10,0,0,1,1,1,0,0,0,5,97,1.0,25.0,700.0,0,0,0,0,0,1,1,0,1,0,6,0,4.0,0,0,0,0,2,0,52,1
38594,5,2,0,1,5,0,8,1942,1,18,1908,1.0,27.0,382.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,52,0
38595,10,0,0,1,4,0,20,3840,1,19,1765,1.0,24.0,500.0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0,0,0,0,1,0,59,0
38596,10,2,0,2,2,1,16,4354,1,15,1656,1.0,30.0,278.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,62,0
38597,15,2,0,1,5,0,23,5322,1,22,1984,1.0,50.0,600.0,0,0,1,0,0,0,0,45000,1,0,0,0,4.0,0,0,0,0,1,0,50,0
38598,25,2,0,1,1,0,16,3056,1,15,503,1.0,3.0,360.0,0,0,0,0,0,0,0,0,0,0,16,0,5.0,0,0,0,0,1,0,37,1
38599,15,2,0,1,4,0,20,7612,1,19,1465,1.0,15.0,695.63,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,66,0
38600,25,0,0,1,2,2,26,1230,1,25,1501,1.0,4.0,1707.0,0,0,0,0,0,1,1,0,1,0,0,0,4.0,0,0,0,0,1,0,24,0
38601,10,0,0,2,2,4,24,6370,1,12,166,2.0,0.0,1500.0,600,0,0,0,0,1,1,25000,1,1,13,0,3.0,0,0,0,0,1,0,61,1
38602,10,0,0,2,2,1,9,2370,1,8,2444,1.0,1.0,2454.0,0,0,0,0,0,1,1,0,1,1,7,0,5.0,0,0,0,0,1,0,31,0
38603,10,2,0,2,2,1,11,3048,1,25,2087,1.0,5.0,343.03,0,0,0,0,0,0,0,0,0,0,26,0,2.0,0,0,0,0,1,0,66,0
38605,25,0,0,2,1,0,8,6590,1,7,489,1.0,17.0,550.0,0,0,1,0,0,1,1,0,0,1,8,0,2.0,0,0,0,0,2,0,22,0
38607,10,2,0,1,2,0,6,3700,1,5,1411,1.0,5.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,2,0,41,0
38608,10,0,0,2,2,3,11,7329,1,10,2686,1.0,8.0,569.0,0,0,0,0,0,1,1,0,1,1,0,0,0.0,0,0,0,0,1,0,33,0
38609,5,2,0,2,6,2,23,2405,1,12,1807,1.0,5.0,900.0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1,0,45,0
38610,15,0,0,1,7,0,10,569,1,9,224,1.0,20.0,350.0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,1,0,63,0
38612,5,2,0,1,4,0,6,6405,1,5,831,1.0,25.0,380.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,82,0
38613,10,0,0,1,4,0,24,2533,1,23,1632,1.0,29.0,396.0,776,0,0,0,0,1,1,80000,1,0,0,0,1.0,0,0,0,0,1,0,65,0
38616,10,0,0,1,2,0,15,1933,1,14,623,1.0,18.0,350.0,350,1,0,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,1,0,59,0
38617,10,0,0,1,2,0,5,6592,1,4,2486,1.0,0.0,700.0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0,0,0,0,1,0,30,0
38618,10,2,0,1,1,0,6,2154,1,5,2659,1.0,30.0,350.0,500,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,80,0
38619,10,2,0,2,2,0,26,1025,1,25,2103,1.0,40.0,1387.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,68,0
38620,15,0,0,1,1,1,0,0,0,5,582,1.0,0.0,1498.0,0,0,0,0,0,1,1,0,1,1,0,0,1.0,0,0,0,0,2,0,46,0
38621,15,0,0,2,6,0,11,6390,1,10,2407,5.0,1.0,430.0,0,0,0,0,0,1,1,0,1,1,11,0,0.0,0,0,0,0,7,0,42,0
38622,5,2,0,1,1,0,20,5547,1,19,1611,1.0,5.0,1950.0,0,0,0,0,0,0,0,0,0,1,20,0,2.0,0,0,0,0,1,0,30,1
38623,10,2,0,2,2,1,18,7491,1,17,1151,1.0,1.0,1172.0,0,0,0,0,0,1,1,0,0,1,18,0,2.0,0,0,0,0,1,0,34,0
38624,15,2,0,1,2,1,6,6505,1,25,923,1.0,10.0,1092.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,44,0
38625,5,1,0,2,1,2,23,4319,1,22,1649,1.0,1.0,744.0,0,0,0,0,0,0,0,0,0,1,23,0,2.0,0,0,0,0,1,0,37,0
38626,5,0,0,2,2,2,10,4207,1,9,987,1.0,10.0,400.0,0,0,0,0,0,1,1,0,1,1,10,0,2.0,0,0,0,0,1,0,30,0
38627,15,0,0,1,7,0,26,2492,1,25,232,1.0,13.0,350.0,468,0,0,0,0,1,1,0,1,1,26,0,2.0,0,0,0,0,1,0,33,0
38628,10,2,0,1,1,1,16,2602,1,25,1549,1.0,7.0,681.5,0,0,0,0,0,0,0,0,0,1,26,0,5.0,0,0,0,0,1,0,31,0
38629,10,2,0,2,2,1,23,5579,1,22,2267,1.0,4.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,34,0
38630,5,0,0,1,1,2,6,3570,1,5,831,1.0,30.0,509.0,0,1,1,0,0,1,1,0,1,0,0,0,2.0,0,0,0,0,1,0,41,0
38631,10,2,0,1,2,0,18,561,1,17,676,1.0,5.0,506.0,0,0,1,0,0,0,0,0,0,1,18,0,2.0,0,0,0,0,1,0,48,0
38632,5,2,0,1,1,0,1,4904,1,0,1901,1.0,30.0,2657.0,596,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,1,0,79,0
38633,10,0,0,1,2,0,18,2845,1,25,2678,1.0,7.0,490.0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0,0,0,0,2,0,45,0
38634,10,2,0,2,2,0,23,2288,1,22,875,1.0,47.0,1103.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1,0,47,0
38635,10,2,0,2,1,3,11,1364,1,20,2033,1.0,12.0,1624.0,0,0,0,0,0,0,0,0,0,1,21,0,2.0,0,0,0,0,1,0,39,0
38638,5,0,0,2,2,2,6,4777,1,5,831,1.0,2.0,500.0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,0,0,0,0,1,0,29,0
38640,5,0,0,1,2,0,25,2635,1,24,1009,1.0,15.0,550.0,890,0,0,0,0,1,1,0,1,0,0,0,2.0,0,0,0,0,1,0,44,0
38641,25,0,0,1,1,0,20,2580,1,19,995,5.0,28.0,350.0,0,0,0,0,0,1,1,0,1,1,0,0,2.0,0,0,0,0,1,0,28,1
38643,25,2,0,1,2,4,11,6348,1,25,1559,1.0,40.0,1000.0,0,0,0,0,0,0,0,0,0,1,26,0,2.0,0,0,0,0,1,0,61,1
38644,15,2,0,1,2,0,11,4007,1,10,2242,1.0,12.0,430.0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,0,0,0,0,1,0,42,0
38645,25,2,0,2,2,1,5,1070,1,4,1731,1.0,9.0,403.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,2,0,36,0
38646,15,2,0,1,4,0,15,557,1,5,831,2.0,0.0,488.0,0,0,0,0,0,0,0,0,0,1,6,0,1.0,0,0,0,0,1,0,63,1
38647,25,2,0,2,2,2,15,6985,1,14,2595,1.0,11.0,2200.0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,38,1
38649,25,0,0,1,1,2,0,0,0,5,1328,1.0,0.0,403.0,0,0,0,0,0,1,1,0,1,1,6,0,2.0,0,0,0,0,1,0,35,1
38650,10,0,0,2,1,0,23,2119,1,17,604,2.0,3.0,1000.0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0,0,0,0,1,0,46,1
38651,5,2,0,1,2,0,24,7535,1,23,1196,1.0,36.0,536.08,0,0,1,0,0,0,0,120000,0,0,0,0,1.0,0,0,0,0,1,0,54,0
38652,10,0,0,2,5,0,23,4226,1,22,1617,1.0,13.0,552.0,0,0,0,0,0,0,0,45000,1,1,0,0,1.0,0,0,0,0,1,0,63,0
38653,5,2,0,1,1,0,5,1299,1,4,506,1.0,9.0,453.0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,35,0
38654,1,0,0,1,2,0,15,3399,1,14,1874,1.0,20.0,700.0,0,0,0,0,0,1,1,0,1,0,0,0,5.0,0,0,0,0,1,0,42,0
38655,20,0,0,1,1,0,16,4493,1,15,733,1.0,0.0,350.0,0,0,0,0,0,1,1,0,1,1,0,0,0.0,0,0,0,0,1,0,40,0
38656,10,0,0,1,5,0,19,4921,1,18,1017,1.0,29.0,369.0,0,0,0,0,0,1,1,0,1,1,19,0,5.0,0,0,0,0,1,0,57,1
38657,20,2,0,1,1,0,5,1405,1,4,1840,1.0,0.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,23,0
38658,5,2,0,1,5,0,23,4025,1,23,2062,1.0,4.0,663.0,879,0,0,0,0,0,0,0,0,1,0,0,5.0,0,0,0,0,2,0,54,0
38659,10,1,0,1,1,0,26,7303,1,25,895,1.0,1.0,484.0,0,0,0,0,0,0,0,0,0,1,26,0,2.0,0,0,0,0,2,0,36,0
38660,10,2,0,2,2,0,9,6180,1,8,80,1.0,8.0,263.0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,1,0,42,0
38661,25,2,0,2,2,0,18,6411,1,4,1180,1.0,5.0,567.0,0,0,0,0,0,0,0,0,0,1,5,0,5.0,0,0,0,0,2,0,41,0
38662,10,0,0,2,1,0,18,228,1,25,566,5.0,10.0,523.0,0,0,1,0,0,1,1,0,1,0,0,0,0.0,0,0,0,0,1,0,25,0
38663,15,1,0,2,1,0,5,7521,1,4,1180,1.0,1.0,370.0,0,0,0,0,0,0,0,0,0,1,5,0,2.0,0,0,0,0,1,0,24,0
38666,15,2,0,1,2,0,19,4921,1,18,2109,1.0,5.0,550.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,26,1
38667,5,0,0,1,5,2,24,2063,1,23,285,1.0,2.0,495.0,350,0,0,0,0,0,0,35000,1,1,24,0,2.0,0,0,0,0,2,0,33,0
38668,25,0,0,1,4,4,20,4866,1,19,1520,1.0,33.0,350.0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,1,0,78,1
38669,5,0,0,2,2,0,16,4812,1,15,733,1.0,20.0,200.0,0,0,0,0,0,0,0,0,0,1,16,0,2.0,0,0,0,0,1,0,18,0
38670,25,2,0,1,2,0,16,3998,1,15,1558,1.0,35.0,456.0,0,0,1,0,0,0,0,0,0,1,16,0,2.0,0,0,0,0,1,0,35,1
38671,10,0,0,1,2,0,20,1252,1,19,484,1.0,2.0,426.0,0,0,0,0,0,1,1,0,1,1,0,0,0.0,0,0,0,0,1,0,45,0
38672,20,0,0,2,2,2,26,826,1,25,894,1.0,15.0,636.0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0,0,0,0,2,0,36,1
38673,10,0,0,1,2,1,23,5642,1,22,1649,1.0,4.0,700.0,0,0,0,0,0,1,1,0,1,0,0,0,4.0,0,0,0,0,1,0,46,1
38674,10,0,0,2,2,3,26,5642,1,10,105,1.0,7.0,1300.0,0,0,0,0,0,0,0,45000,1,1,0,0,4.0,0,0,0,0,1,0,31,1
38675,25,2,0,2,1,2,5,2527,1,4,982,2.0,2.0,390.0,0,0,0,0,0,0,0,0,0,1,5,0,2.0,0,0,0,0,1,0,44,1
38676,15,2,0,1,5,3,18,2331,1,20,1882,1.0,20.0,1500.0,0,0,0,0,0,0,0,0,0,1,21,0,3.0,0,0,0,0,1,0,33,0
38677,25,2,0,1,7,1,23,1835,1,22,1512,2.0,2.0,380.0,0,0,0,0,0,0,0,0,0,1,23,0,2.0,0,0,0,0,1,0,50,0
38678,5,0,0,1,4,0,11,3748,1,25,2270,1.0,37.0,1299.0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,1,0,59,1
38679,5,2,0,1,1,0,23,4945,1,22,1865,1.0,2.0,351.33,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,53,1
38680,10,2,0,1,1,1,5,6592,1,4,2995,1.0,20.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,21,0
38683,15,2,0,1,2,0,6,8109,1,5,802,1.0,10.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,61,1
38684,25,2,0,2,2,2,5,3722,1,25,288,1.0,7.0,402.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,41,0
38685,10,2,0,2,1,0,23,4539,1,22,1717,1.0,21.0,1239.0,0,0,1,0,0,0,0,40000,1,1,23,0,2.0,0,0,0,0,1,0,21,0
38686,25,2,0,1,2,1,16,2597,1,15,1003,1.0,30.0,5000.0,0,1,1,0,1,0,0,0,0,1,0,0,4.0,0,0,0,0,1,0,47,0
38688,5,0,0,1,1,3,16,3837,1,15,502,1.0,1.0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,23,0
38689,10,0,0,1,2,2,23,6179,1,22,2320,1.0,1.0,1160.0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0,0,0,0,1,0,38,0
38690,10,0,0,1,4,0,18,3314,1,17,1290,1.0,3.0,298.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,59,0
38692,5,2,0,2,2,0,6,33,1,5,831,2.0,13.0,296.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,64,0
38693,10,0,0,2,6,0,23,5886,1,22,2117,1.0,2.0,680.0,0,0,0,0,0,1,1,60000,1,1,23,0,2.0,0,0,0,0,1,0,24,0
38694,5,2,0,2,2,0,20,3840,1,19,1520,1.0,20.0,1319.47,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,54,0
38695,10,2,0,1,1,2,6,5019,1,5,1887,1.0,10.0,440.0,0,0,0,0,0,0,0,0,0,1,6,0,2.0,0,0,0,0,2,0,34,0
38696,5,2,0,1,2,0,23,7811,1,22,1649,1.0,1.0,509.0,0,0,0,0,0,0,0,0,0,1,23,0,2.0,0,0,0,0,7,0,37,1
38698,15,0,0,2,2,0,5,2660,1,25,256,1.0,10.0,564.0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,0,0,0,0,1,0,22,0
38699,5,2,0,1,1,0,18,1649,1,17,772,1.0,9.0,1160.0,0,0,0,0,0,0,0,25000,0,1,18,0,2.0,0,0,0,0,1,0,35,1
38700,10,2,0,2,6,0,5,195,1,4,2510,1.0,20.0,381.44,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2,0,65,0
38701,1,0,0,2,2,0,6,2084,1,5,522,1.0,2.0,815.0,0,0,0,0,0,1,1,0,1,1,6,0,2.0,0,0,0,0,1,0,42,1
38702,5,1,0,1,2,0,16,8001,1,15,1822,1.0,1.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,41,0
38703,15,0,0,1,2,1,0,0,0,10,1094,1.0,1.0,1467.0,0,0,0,0,0,2,2,0,0,1,11,0,2.0,0,0,0,0,1,0,36,0
38704,10,1,0,1,4,0,4,7609,1,3,1301,1.0,1.0,351.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,56,1
38705,20,2,0,1,2,1,24,4834,1,23,827,1.0,10.0,525.0,0,0,0,0,0,0,0,150000,0,1,24,0,2.0,0,0,0,0,2,0,34,0
38706,25,2,0,1,2,0,2,3358,1,1,1307,1.0,32.0,1696.0,1089,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,60,0
38707,10,0,0,2,2,0,26,4431,1,17,604,2.0,0.0,450.0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0,0,0,0,7,0,55,1
38709,25,0,0,2,2,2,16,3046,1,15,1628,1.0,30.0,900.0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,0,0,0,0,1,0,51,0
38710,10,2,0,1,2,0,6,4777,1,5,1810,0.0,0.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,65,1
38712,25,2,0,2,6,0,17,5145,1,25,156,0.0,6.0,1784.0,0,0,0,0,0,0,0,50000,0,1,0,0,5.0,0,0,0,0,1,0,34,0
38713,25,0,0,1,2,2,2,6555,1,1,107,1.0,5.0,400.0,0,0,0,0,0,1,1,0,1,1,0,0,4.0,0,0,0,0,1,0,30,0
38715,5,2,0,1,1,0,15,1053,1,4,1504,2.0,0.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,69,0
38716,10,0,0,1,2,0,26,1434,1,25,553,1.0,0.0,453.0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0,0,0,0,1,0,51,0
38717,5,2,0,2,1,0,6,2404,1,5,927,1.0,5.0,380.0,0,0,0,0,0,0,0,0,0,1,6,0,2.0,0,0,0,0,1,0,19,0
38718,10,2,0,2,2,0,5,2620,1,4,777,1.0,10.0,2100.0,0,0,0,0,0,0,0,100000,1,0,0,0,4.0,0,0,0,0,2,0,43,0
38720,10,2,0,1,1,0,23,4096,1,22,1612,1.0,12.0,329.0,0,0,0,0,0,0,0,0,0,1,23,0,2.0,0,0,0,0,1,0,18,0
38724,10,0,0,1,2,0,13,2962,1,12,2458,1.0,17.0,350.0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,1,0,60,0
38725,10,1,0,2,1,0,18,7820,1,17,1576,1.0,1.0,584.0,0,0,0,0,0,0,0,0,0,1,18,0,2.0,0,0,0,0,1,0,23,0
38727,10,0,0,2,2,0,16,2438,1,25,339,1.0,20.0,684.0,0,1,0,0,0,1,1,0,0,0,0,0,1.0,0,0,0,0,1,0,54,0
38728,10,2,0,1,6,0,13,5003,1,12,2458,1.0,3.0,1216.03,0,1,1,0,0,0,0,0,0,1,13,0,5.0,0,0,0,0,1,0,30,0
38731,10,2,0,1,2,0,6,1148,1,9,1082,1.0,6.0,351.0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,1,0,59,0
38732,10,0,0,2,1,0,23,5607,1,22,2217,1.0,5.0,350.0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,1,0,83,0
38733,25,0,0,1,2,0,5,1484,1,24,1009,1.0,6.0,350.0,600,0,0,0,0,1,1,0,1,0,0,0,5.0,0,0,0,0,1,0,46,1
38734,5,1,0,1,1,0,23,7892,1,22,1649,1.0,1.0,400.0,0,0,0,0,0,0,0,0,0,1,23,0,2.0,0,0,0,0,1,0,33,0
38735,10,0,0,1,4,0,23,4319,1,22,1649,1.0,51.0,350.0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,1,0,79,0
38736,25,0,0,1,1,0,26,5571,1,25,2074,2.0,3.0,480.0,0,0,0,0,0,1,1,0,1,1,26,0,2.0,0,0,0,0,1,0,27,1
38738,20,2,0,2,5,0,6,4783,1,5,1811,0.0,1.0,1980.0,0,0,1,0,0,0,0,0,0,1,6,0,2.0,0,0,0,0,2,0,30,0
